block_fips,nbrhood_id,nbrhood_name
60750117001027,18,Yerba Buena
60750615002010,18,Yerba Buena
60750615002009,4,Bernal Heights
60750254032004,72,Silver Terrace
60750607001014,,
60750179021048,6,Central Richmond
60750477012001,6,Central Richmond
60750477012004,6,Central Richmond
60750477023000,6,Central Richmond
60750477022005,6,Central Richmond
60750476002001,33,Inner Richmond
60750452005010,6,Central Richmond
60750476004001,7,Central Sunset
60750326011005,34,Inner Sunset
60750326011002,34,Inner Sunset
60750302011001,34,Inner Sunset
60750302011004,34,Inner Sunset
60750303011002,34,Inner Sunset
60750302012001,22,Glen Park
60750217002016,22,Glen Park
60750217002003,22,Glen Park
60750255006000,22,Glen Park
60750217003007,22,Glen Park
60750217003006,22,Glen Park
60750218004010,15,Eureka Valley / Dolores Heights
60750206002008,87,Central Waterfront/Dogpatch
60750226001017,87,Central Waterfront/Dogpatch
60750226001029,87,Central Waterfront/Dogpatch
60750226002000,87,Central Waterfront/Dogpatch
60750226002027,65,Portola
60759809001012,87,Central Waterfront/Dogpatch
60750226002016,87,Central Waterfront/Dogpatch
60750226002018,87,Central Waterfront/Dogpatch
60759809001005,27,Hunters Point
60759809001003,3,Bayview
60759809001124,3,Bayview
60759809001123,27,Hunters Point
60750612001006,3,Bayview
60750612002012,3,Bayview
60750612001025,3,Bayview
60750257011002,64,Pine Lake Park
60750254031005,4,Bernal Heights
60750254031011,4,Bernal Heights
60750254013003,22,Glen Park
60750254011007,4,Bernal Heights
60750253003010,22,Glen Park
60750215003004,51,Mount Davidson Manor
60750215001004,51,Mount Davidson Manor
60750231031004,27,Hunters Point
60750231031001,27,Hunters Point
60759806001006,,
60750614001010,31,Inner Mission
60750179021065,,
60750601001118,66,Potrero Hill
60750601001115,66,Potrero Hill
60750601001116,66,Potrero Hill
60750601001117,66,Potrero Hill
60750263023014,11,Crocker Amazon
60750264042005,79,Visitacion Valley
60750607002001,65,Portola
60759804011003,,
60750479012008,84,Lincoln Park
60750303011007,34,Inner Sunset
60750303021003,34,Inner Sunset
60750303021000,23,Golden Gate Heights
60750303014007,23,Golden Gate Heights
60750303014009,23,Golden Gate Heights
60750301013000,34,Inner Sunset
60750302023007,34,Inner Sunset
60750304001000,19,Forest Hill
60750227042014,65,Portola
60750607002020,65,Portola
60750607002021,65,Portola
60750607001072,65,Portola
60750605021000,79,Visitacion Valley
60750261004012,48,Mission Bay
60750261004022,48,Mission Bay
60750261004004,48,Mission Bay
60750261004018,56,Oceanview
60750261003009,56,Oceanview
60750261003017,56,Oceanview
60750255003001,48,Mission Bay
60750256004009,16,Excelsior
60750261002001,48,Mission Bay
60750255001025,48,Mission Bay
60750263023002,16,Excelsior
60750304004000,32,Inner Parkside
60750308004013,32,Inner Parkside
60750308004014,32,Inner Parkside
60750308004008,80,West Portal
60750309006008,38,Lake Shore
60750331001011,43,Merced Heights
60750309006004,2,Balboa Terrace
60750331003005,37,Monterey Heights
60750264032007,79,Visitacion Valley
60750217002015,22,Glen Park
60750216001007,51,Mount Davidson Manor
60750217003016,22,Glen Park
60750206002004,15,Eureka Valley / Dolores Heights
60750614002000,65,Portola
60750226001028,65,Portola
60750226002005,87,Central Waterfront/Dogpatch
60750226002002,87,Central Waterfront/Dogpatch
60750226002001,87,Central Waterfront/Dogpatch
60750226002014,87,Central Waterfront/Dogpatch
60759809001029,87,Central Waterfront/Dogpatch
60759809001030,87,Central Waterfront/Dogpatch
60759809001031,87,Central Waterfront/Dogpatch
60759803001069,24,Golden Gate Park
60750303012000,34,Inner Sunset
60750301014004,21,Forest Knolls
60750301012007,34,Inner Sunset
60750156001005,39,Lakeside
60750156003007,39,Lakeside
60750156001004,39,Lakeside
60750260011009,16,Excelsior
60750260011008,16,Excelsior
60750260031010,16,Excelsior
60750260022008,16,Excelsior
60750124022011,16,Excelsior
60750256001011,74,Stonestown
60750332011016,64,Pine Lake Park
60750256001016,16,Excelsior
60750260031008,64,Pine Lake Park
60759805011000,16,Excelsior
60750260031007,16,Excelsior
60750260031006,61,Pacific Heights
60750330006006,61,Pacific Heights
60750330006005,57,Outer Mission
60750353003009,61,Pacific Heights
60750330004018,61,Pacific Heights
60750330004011,34,Inner Sunset
60750303013003,34,Inner Sunset
60750303013007,34,Inner Sunset
60750303013009,23,Golden Gate Heights
60750303022009,19,Forest Hill
60750304002012,19,Forest Hill
60750304003012,19,Forest Hill
60750304002004,21,Forest Knolls
60750301022014,80,West Portal
60750124012001,69,Russian Hill
60750308001014,69,Russian Hill
60750308003011,69,Russian Hill
60750309005005,41,Lower Pacific Heights
60750309005001,66,Potrero Hill
60750601001061,41,Lower Pacific Heights
60750601001184,66,Potrero Hill
60750127002003,10,Cow Hollow
60750601001066,10,Cow Hollow
60750128004004,67,Presidio
60750128003007,35,Jordan Park / Laurel Heights
60750133004003,45,Midtown Terrace
60750154005002,20,Forest Hills Extension
60750306002011,16,Excelsior
60750306003012,16,Excelsior
60750260022005,16,Excelsior
60750260032002,,
60750260032007,79,Visitacion Valley
60750102001004,86,Tenderloin
60750605023003,78,Van Ness/Civic Center
60750124012002,86,Tenderloin
60750305001010,44,Merced Manor
60750154002005,40,Lone Mountain
60750207001003,47,Miraloma Park
60750309004027,30,Ingleside Terrace
60750353005002,57,Outer Mission
60750354005000,57,Outer Mission
60750353005004,57,Outer Mission
60750353004004,57,Outer Mission
60750353003002,57,Outer Mission
60750478021001,58,Outer Parkside
60750478012001,58,Outer Parkside
60750251003007,4,Bernal Heights
60750254023012,4,Bernal Heights
60750264011002,79,Visitacion Valley
60750311003000,75,Sunnyside
60750230011020,71,Sea Cliff
60759809001103,3,Bayview
60750615006011,72,Silver Terrace
60750605023006,79,Visitacion Valley
60750179021007,,
60750102003004,68,Presidio Heights
60759809001057,65,Portola
60750614001024,65,Portola
60750614001016,65,Portola
60759809001018,65,Portola
60750261003016,56,Oceanview
60750234001011,3,Bayview
60750257022006,71,Sea Cliff
60750610001028,89,Bayview Heights
60750258002024,79,Visitacion Valley
60750331003001,57,Outer Mission
60750255006006,48,Mission Bay
60750255002013,4,Bernal Heights
60750255002010,4,Bernal Heights
60750255002009,4,Bernal Heights
60750254023020,4,Bernal Heights
60750257012028,4,Bernal Heights
60759809001052,3,Bayview
60750309004003,2,Balboa Terrace
60750308005014,32,Inner Parkside
60750304003010,32,Inner Parkside
60750309005010,69,Russian Hill
60750309001009,49,Mission Dolores
60750306002008,45,Midtown Terrace
60750306001015,20,Forest Hills Extension
60750304003011,19,Forest Hill
60750101001018,54,North Panhandle
60750101002014,76,Telegraph Hill
60750262001001,56,Oceanview
60750263031007,11,Crocker Amazon
60750261004009,48,Mission Bay
60750261002015,56,Oceanview
60759809001035,27,Hunters Point
60750124021001,86,Tenderloin
60750201001001,73,South of Market
60750159001007,81,Western Addition
60750180002009,73,South of Market
60750180002033,73,South of Market
60750180002013,73,South of Market
60750615001019,18,Yerba Buena
60750252001008,4,Bernal Heights
60750254023006,4,Bernal Heights
60750251003027,3,Bayview
60750230011002,71,Sea Cliff
60750255002018,48,Mission Bay
60750255001000,22,Glen Park
60750217002002,22,Glen Park
60750311001013,75,Sunnyside
60750307001029,22,Glen Park
60750401001002,36,Lake Street
60750133005001,67,Presidio
60750401001001,67,Presidio
60750601001063,66,Potrero Hill
60750601001055,66,Potrero Hill
60750601001069,66,Potrero Hill
60750127001016,41,Lower Pacific Heights
60750601001148,66,Potrero Hill
60750128003008,10,Cow Hollow
60750122021010,78,Van Ness/Civic Center
60750122012001,86,Tenderloin
60750119012000,13,Downtown
60750108003000,91,Nob Hill
60750310003009,83,Westwood Park
60750310003006,83,Westwood Park
60750312013001,28,Ingleside
60750312013004,28,Ingleside
60750313013009,42,Marina
60750313013008,42,Marina
60750310003020,83,Westwood Park
60750310002027,83,Westwood Park
60750312014001,28,Ingleside
60750312014000,28,Ingleside
60750313012003,42,Marina
60750313012011,29,Ingleside Heights
60750180002019,73,South of Market
60750607001030,46,South Beach
60750158022003,0,Alamo Square
60750615001024,18,Yerba Buena
60750615005001,18,Yerba Buena
60750607001047,46,South Beach
60750176015000,73,South of Market
60750615006002,72,Silver Terrace
60750601001154,66,Potrero Hill
60750126021008,41,Lower Pacific Heights
60750111001004,60,Outer Sunset
60750110001010,60,Outer Sunset
60750109003005,10,Cow Hollow
60750110001008,91,Nob Hill
60750101002000,54,North Panhandle
60750227021010,65,Portola
60750177001013,65,Portola
60750204022001,15,Eureka Valley / Dolores Heights
60750332011008,74,Stonestown
60750607001034,,
60750226001007,46,South Beach
60750330004002,63,Cole Valley/Parnassus Heights
60750309004001,30,Ingleside Terrace
60750326013006,7,Central Sunset
60750326012005,7,Central Sunset
60750329013007,61,Pacific Heights
60750329021001,7,Central Sunset
60750329022002,7,Central Sunset
60750328021004,61,Pacific Heights
60750329013003,61,Pacific Heights
60750329014006,61,Pacific Heights
60750330005005,61,Pacific Heights
60750330006007,61,Pacific Heights
60750330004012,61,Pacific Heights
60750330004010,63,Cole Valley/Parnassus Heights
60750303013000,34,Inner Sunset
60750303022001,23,Golden Gate Heights
60750303022006,23,Golden Gate Heights
60750304003000,23,Golden Gate Heights
60750304002000,19,Forest Hill
60750304002002,19,Forest Hill
60750301022011,21,Forest Knolls
60750313022009,29,Ingleside Heights
60750304001009,19,Forest Hill
60750262004004,56,Oceanview
60750257022021,64,Pine Lake Park
60750257021003,64,Pine Lake Park
60750230013007,71,Sea Cliff
60750257021009,64,Pine Lake Park
60750230031008,71,Sea Cliff
60750230032006,3,Bayview
60750233001000,3,Bayview
60750234001027,89,Bayview Heights
60750330004007,63,Cole Valley/Parnassus Heights
60750309006006,38,Lake Shore
60750309005007,2,Balboa Terrace
60750309006002,38,Lake Shore
60750308003019,80,West Portal
60750308003004,80,West Portal
60750304005006,32,Inner Parkside
60750305003001,44,Merced Manor
60750309005013,69,Russian Hill
60750309001002,69,Russian Hill
60750310002004,82,Westwood Highlands
60750310002001,82,Westwood Highlands
60750304001004,19,Forest Hill
60750101002012,76,Telegraph Hill
60750101002015,76,Telegraph Hill
60750101002002,76,Telegraph Hill
60750312014004,52,Noe Valley
60750107001006,52,Noe Valley
60750106003011,4,Bernal Heights
60750252002010,74,Stonestown
60750332011011,74,Stonestown
60750332011017,7,Central Sunset
60750326021005,7,Central Sunset
60750326021004,6,Central Richmond
60750477012007,7,Central Sunset
60750329021003,57,Outer Mission
60750353001000,61,Pacific Heights
60750329012008,61,Pacific Heights
60750329023005,7,Central Sunset
60750329021002,61,Pacific Heights
60750329023000,61,Pacific Heights
60750329011002,61,Pacific Heights
60750329012000,61,Pacific Heights
60750329013000,61,Pacific Heights
60750330005008,57,Outer Mission
60750353004008,23,Golden Gate Heights
60750303022003,23,Golden Gate Heights
60750303013006,34,Inner Sunset
60750303013008,19,Forest Hill
60750304002005,21,Forest Knolls
60750301022013,21,Forest Knolls
60750301022008,19,Forest Hill
60750303022012,19,Forest Hill
60750304001002,80,West Portal
60750308004006,80,West Portal
60750308004001,80,West Portal
60750308001009,74,Stonestown
60750604001038,27,Hunters Point
60759809001122,78,Van Ness/Civic Center
60750120001003,78,Van Ness/Civic Center
60750151001008,13,Downtown
60750111002004,13,Downtown
60750111003002,78,Van Ness/Civic Center
60750151002000,78,Van Ness/Civic Center
60750151002009,78,Van Ness/Civic Center
60750120002003,54,North Panhandle
60750101001024,68,Presidio Heights
60750103001001,68,Presidio Heights
60750103001003,68,Presidio Heights
60750102001017,68,Presidio Heights
60750103001009,52,Noe Valley
60750104001001,68,Presidio Heights
60750103002000,54,North Panhandle
60750101001016,22,Glen Park
60750218002010,4,Bernal Heights
60750254011003,4,Bernal Heights
60750253002001,4,Bernal Heights
60750254011006,4,Bernal Heights
60750254031000,4,Bernal Heights
60750253002007,4,Bernal Heights
60750254012009,2,Balboa Terrace
60750309005020,2,Balboa Terrace
60750309005021,30,Ingleside Terrace
60750309004011,50,Mission Terrace
60750309002006,30,Ingleside Terrace
60750309004019,30,Ingleside Terrace
60750309004028,,
60750179021041,6,Central Richmond
60750426011006,6,Central Richmond
60750426021004,6,Central Richmond
60750476001007,33,Inner Richmond
60750402002005,33,Inner Richmond
60750452005008,33,Inner Richmond
60750476002007,6,Central Richmond
60750476004004,6,Central Richmond
60750476004003,33,Inner Richmond
60750452003001,6,Central Richmond
60750476004007,7,Central Sunset
60750326013005,7,Central Sunset
60750326011003,7,Central Sunset
60750326022003,34,Inner Sunset
60750302013002,39,Lakeside
60750156002003,39,Lakeside
60750157003010,53,North Beach
60750165004004,39,Lakeside
60750157004001,39,Lakeside
60750157004003,53,North Beach
60750157002006,62,Parkside
60750301011003,62,Parkside
60750301011004,25,Haight Ashbury
60750166003003,5,Buena Vista Park/Ashbury Heights
60750171012001,5,Buena Vista Park/Ashbury Heights
60750170003001,8,Clarendon Heights
60750301023011,78,Van Ness/Civic Center
60750124021004,73,South of Market
60750177002011,73,South of Market
60750176013006,73,South of Market
60750176013003,51,Mount Davidson Manor
60750215005003,51,Mount Davidson Manor
60750210003006,51,Mount Davidson Manor
60750215001006,15,Eureka Valley / Dolores Heights
60750207003005,51,Mount Davidson Manor
60750210003003,31,Inner Mission
60750209003004,4,Bernal Heights
60750253004005,51,Mount Davidson Manor
60750215004001,51,Mount Davidson Manor
60750215004005,64,Pine Lake Park
60750256002010,64,Pine Lake Park
60750259001010,64,Pine Lake Park
60750257012047,64,Pine Lake Park
60750257012043,64,Pine Lake Park
60750257013009,64,Pine Lake Park
60750257013003,64,Pine Lake Park
60750257013010,64,Pine Lake Park
60750257022015,64,Pine Lake Park
60750257013012,64,Pine Lake Park
60750257022014,64,Pine Lake Park
60750257023001,64,Pine Lake Park
60750257022023,64,Pine Lake Park
60750259002006,64,Pine Lake Park
60750259002011,64,Pine Lake Park
60750259002007,79,Visitacion Valley
60750264023006,79,Visitacion Valley
60750264011003,79,Visitacion Valley
60750264011004,79,Visitacion Valley
60750264011006,79,Visitacion Valley
60750264042008,79,Visitacion Valley
60750264042003,64,Pine Lake Park
60750259002013,79,Visitacion Valley
60750264023007,59,Outer Richmond
60750351006000,7,Central Sunset
60750327006005,7,Central Sunset
60750327006004,39,Lakeside
60750156002000,39,Lakeside
60750157003003,39,Lakeside
60750157003012,53,North Beach
60750165003001,,
60750179021054,24,Golden Gate Park
60759803001067,62,Parkside
60750171023006,62,Parkside
60750171021004,25,Haight Ashbury
60750166003004,25,Haight Ashbury
60750166002005,62,Parkside
60750171021001,25,Haight Ashbury
60750166004000,62,Parkside
60750171022005,62,Parkside
60750301023003,9,Corona Heights
60750204011000,78,Van Ness/Civic Center
60750124022014,73,South of Market
60750176013001,74,Stonestown
60750332011004,73,South of Market
60750176015006,73,South of Market
60750178021008,73,South of Market
60750178021017,73,South of Market
60750178021022,31,Inner Mission
60750201003000,31,Inner Mission
60750177002038,31,Inner Mission
60750177001031,31,Inner Mission
60750177002043,31,Inner Mission
60750228011008,31,Inner Mission
60750228011005,51,Mount Davidson Manor
60750210004004,51,Mount Davidson Manor
60750210003007,3,Bayview
60750232003003,60,Outer Sunset
60750132003016,60,Outer Sunset
60750134003002,68,Presidio Heights
60750102001011,10,Cow Hollow
60750129011006,60,Outer Sunset
60750130001004,60,Outer Sunset
60750131022002,60,Outer Sunset
60750131022003,40,Lone Mountain
60750152001000,60,Outer Sunset
60750131011000,91,Nob Hill
60750110001009,60,Outer Sunset
60750131021005,91,Nob Hill
60750110001007,51,Mount Davidson Manor
60750211002003,51,Mount Davidson Manor
60750214003004,51,Mount Davidson Manor
60750215005002,51,Mount Davidson Manor
60750210003005,51,Mount Davidson Manor
60750210001005,51,Mount Davidson Manor
60750210001002,51,Mount Davidson Manor
60750210002002,15,Eureka Valley / Dolores Heights
60750207003006,31,Inner Mission
60750208004002,31,Inner Mission
60750210004000,4,Bernal Heights
60750215001001,22,Glen Park
60750218002003,27,Hunters Point
60759809001139,3,Bayview
60750231022000,27,Hunters Point
60750231032006,77,Twin Peaks
60750204021001,15,Eureka Valley / Dolores Heights
60750204011003,5,Buena Vista Park/Ashbury Heights
60750170002003,8,Clarendon Heights
60750301023009,15,Eureka Valley / Dolores Heights
60750203003000,15,Eureka Valley / Dolores Heights
60750205001011,9,Corona Heights
60750205001005,77,Twin Peaks
60750212002005,73,South of Market
60750177001017,73,South of Market
60750177002024,31,Inner Mission
60750201001025,47,Miraloma Park
60750202003001,51,Mount Davidson Manor
60750210003004,15,Eureka Valley / Dolores Heights
60750207002005,37,Monterey Heights
60750604001019,37,Monterey Heights
60750331004028,37,Monterey Heights
60750331004019,74,Stonestown
60750332011002,74,Stonestown
60750332043011,38,Lake Shore
60750312014005,38,Lake Shore
60750309007003,45,Midtown Terrace
60750309007011,87,Central Waterfront/Dogpatch
60750307001010,56,Oceanview
60750226002028,3,Bayview
60750314002012,3,Bayview
60759809001130,27,Hunters Point
60759809001129,3,Bayview
60750612001004,3,Bayview
60750612002013,3,Bayview
60750232003001,3,Bayview
60750612001023,3,Bayview
60750612001016,3,Bayview
60750612001018,3,Bayview
60750231021006,22,Glen Park
60750231022007,22,Glen Park
60750218004006,77,Twin Peaks
60750255001009,4,Bernal Heights
60750213002005,64,Pine Lake Park
60750254023013,4,Bernal Heights
60750257011001,4,Bernal Heights
60750254031021,16,Excelsior
60750254032014,51,Mount Davidson Manor
60750256001012,31,Inner Mission
60750215002008,3,Bayview
60750215001000,3,Bayview
60750612001024,64,Pine Lake Park
60750232003000,79,Visitacion Valley
60750256003008,11,Crocker Amazon
60750264011001,79,Visitacion Valley
60750263032009,86,Tenderloin
60750605022000,86,Tenderloin
60750124023000,,
60750124023004,,
60750179021028,19,Forest Hill
60750179021050,44,Merced Manor
60750304002010,47,Miraloma Park
60750305001011,77,Twin Peaks
60750207002001,22,Glen Park
60750204021011,57,Outer Mission
60750217003017,57,Outer Mission
60750353003003,58,Outer Parkside
60750353004005,58,Outer Parkside
60750478023002,69,Russian Hill
60750478023001,20,Forest Hills Extension
60750308003015,20,Forest Hills Extension
60750306003002,31,Inner Mission
60750306001016,31,Inner Mission
60750177001045,65,Portola
60750177001048,65,Portola
60750177001052,31,Inner Mission
60750177001051,31,Inner Mission
60750228013007,65,Portola
60750228011016,31,Inner Mission
60750228021005,73,South of Market
60750228012000,73,South of Market
60750178021018,73,South of Market
60750178021004,73,South of Market
60750180001022,73,South of Market
60750180002002,35,Jordan Park / Laurel Heights
60750180002003,35,Jordan Park / Laurel Heights
60750154005001,74,Stonestown
60750154004001,26,Hayes Valley
60750332043003,78,Van Ness/Civic Center
60750168021005,3,Bayview
60750162002007,4,Bernal Heights
60759809001125,83,Westwood Park
60750254023009,42,Marina
60750310002021,65,Portola
60750313011007,3,Bayview
60750614001026,3,Bayview
60759809001065,48,Mission Bay
60750230011010,3,Bayview
60750261004010,64,Pine Lake Park
60750257021011,64,Pine Lake Park
60750257021010,19,Forest Hill
60750257021013,54,North Panhandle
60750304002009,76,Telegraph Hill
60750101001017,76,Telegraph Hill
60750101002003,52,Noe Valley
60750104002000,52,Noe Valley
60750104002002,52,Noe Valley
60750104002004,76,Telegraph Hill
60750106003003,52,Noe Valley
60750106003004,76,Telegraph Hill
60750107004001,76,Telegraph Hill
60750106003008,17,Financial District/Barbary Coast
60750106003010,91,Nob Hill
60750107003000,13,Downtown
60750110003000,13,Downtown
60750111002002,6,Central Richmond
60750120001000,6,Central Richmond
60750427002006,58,Outer Parkside
60750478013002,6,Central Richmond
60750478011003,6,Central Richmond
60750478013006,6,Central Richmond
60750427002004,6,Central Richmond
60750477013004,6,Central Richmond
60750477011004,7,Central Sunset
60750477021002,7,Central Sunset
60750327001010,7,Central Sunset
60750327003004,7,Central Sunset
60750327003003,7,Central Sunset
60750327002002,7,Central Sunset
60750327001002,73,South of Market
60750327002000,73,South of Market
60750201001000,73,South of Market
60750177002002,73,South of Market
60750202001001,26,Hayes Valley
60750201001019,86,Tenderloin
60750163001008,73,South of Market
60750125011003,56,Oceanview
60750180001021,37,Monterey Heights
60750262004016,61,Pacific Heights
60750331004001,11,Crocker Amazon
60750330001007,61,Pacific Heights
60750263032006,7,Central Sunset
60750328022006,34,Inner Sunset
60750328022005,32,Inner Parkside
60750303021009,32,Inner Parkside
60750303023005,32,Inner Parkside
60750303023009,3,Bayview
60750304003007,3,Bayview
60759809001051,3,Bayview
60759809001113,4,Bernal Heights
60759809001081,60,Outer Sunset
60750251001003,67,Presidio
60750132003015,67,Presidio
60750133001006,67,Presidio
60750133002002,40,Lone Mountain
60750133002006,11,Crocker Amazon
60750154001001,41,Lower Pacific Heights
60750263032019,41,Lower Pacific Heights
60750126021001,41,Lower Pacific Heights
60750126021011,10,Cow Hollow
60750126011012,10,Cow Hollow
60750128001008,41,Lower Pacific Heights
60750128002000,15,Eureka Valley / Dolores Heights
60750126022008,47,Miraloma Park
60750206004000,47,Miraloma Park
60750202003000,52,Noe Valley
60750202001008,52,Noe Valley
60750104001005,76,Telegraph Hill
60750106003002,79,Visitacion Valley
60750104003011,76,Telegraph Hill
60750605023010,76,Telegraph Hill
60750106001007,76,Telegraph Hill
60750106001004,91,Nob Hill
60750107002000,91,Nob Hill
60750110002006,13,Downtown
60750112002002,13,Downtown
60750111003000,13,Downtown
60750122021000,13,Downtown
60750122011001,13,Downtown
60750121001002,83,Westwood Park
60750123021000,3,Bayview
60750310003004,,
60750231021001,6,Central Richmond
60750179021045,6,Central Richmond
60750426011005,6,Central Richmond
60750477012006,6,Central Richmond
60750477012005,6,Central Richmond
60750426021005,6,Central Richmond
60750476002005,6,Central Richmond
60750476001009,6,Central Richmond
60750477022002,6,Central Richmond
60750477022001,6,Central Richmond
60750477022004,6,Central Richmond
60750476004006,33,Inner Richmond
60750426021001,7,Central Sunset
60750402002004,7,Central Sunset
60750326011009,7,Central Sunset
60750326011007,7,Central Sunset
60750326022006,7,Central Sunset
60750326013002,34,Inner Sunset
60750326022001,7,Central Sunset
60750303011006,7,Central Sunset
60750329021007,39,Lakeside
60750329022008,53,North Beach
60750157004004,35,Jordan Park / Laurel Heights
60750165004003,67,Presidio
60750154005005,67,Presidio
60750133004008,35,Jordan Park / Laurel Heights
60750133004009,26,Hayes Valley
60750154003008,26,Hayes Valley
60750163001005,26,Hayes Valley
60750168013001,78,Van Ness/Civic Center
60750163002007,78,Van Ness/Civic Center
60750160001007,91,Nob Hill
60750122021012,26,Hayes Valley
60750111002000,26,Hayes Valley
60750162003003,37,Monterey Heights
60750162001004,42,Marina
60750332043004,42,Marina
60750313012001,42,Marina
60750313013005,56,Oceanview
60750313013006,29,Ingleside Heights
60750262005003,56,Oceanview
60750313023010,55,North Waterfront
60750262005017,55,North Waterfront
60750314005001,79,Visitacion Valley
60750314004001,79,Visitacion Valley
60750259003007,79,Visitacion Valley
60750264021003,79,Visitacion Valley
60750264032005,90,Little Hollywood
60750264031000,90,Little Hollywood
60750610002011,89,Bayview Heights
60750610002009,3,Bayview
60750233001021,3,Bayview
60750230032004,3,Bayview
60750230032005,65,Portola
60750232001006,73,South of Market
60750227041020,24,Golden Gate Park
60750180002007,,
60759803001073,90,Little Hollywood
60750263022013,17,Financial District/Barbary Coast
60750610002016,34,Inner Sunset
60750117002015,34,Inner Sunset
60750302021008,23,Golden Gate Heights
60759803001071,77,Twin Peaks
60750303013005,8,Clarendon Heights
60750305001006,15,Eureka Valley / Dolores Heights
60750301023007,77,Twin Peaks
60750205001010,73,South of Market
60750204022012,31,Inner Mission
60750177001036,15,Eureka Valley / Dolores Heights
60750177002029,47,Miraloma Park
60750211001000,47,Miraloma Park
60750206001009,31,Inner Mission
60750203001003,31,Inner Mission
60750201001016,65,Portola
60750177001033,19,Forest Hill
60750226002007,19,Forest Hill
60750304001013,20,Forest Hills Extension
60750304001010,80,West Portal
60750306001007,2,Balboa Terrace
60750308004007,69,Russian Hill
60750309005012,80,West Portal
60750308002007,20,Forest Hills Extension
60750308001006,20,Forest Hills Extension
60750306002016,31,Inner Mission
60750306001009,31,Inner Mission
60750177001049,31,Inner Mission
60750177001038,31,Inner Mission
60750228011013,73,South of Market
60750228011019,74,Stonestown
60750178021001,73,South of Market
60750332011009,73,South of Market
60750180001024,65,Portola
60750180001019,28,Ingleside
60750607002000,4,Bernal Heights
60750312012007,56,Oceanview
60750251003011,56,Oceanview
60750313013002,56,Oceanview
60750262003001,89,Bayview Heights
60750314002001,89,Bayview Heights
60750261004019,88,Candlestick Point
60750233001027,76,Telegraph Hill
60750258002019,76,Telegraph Hill
60750610001025,76,Telegraph Hill
60750106001002,76,Telegraph Hill
60750106003000,91,Nob Hill
60750106003007,68,Presidio Heights
60750106001003,91,Nob Hill
60750110003001,91,Nob Hill
60750108001004,91,Nob Hill
60750108003003,91,Nob Hill
60750112001005,13,Downtown
60750112002004,13,Downtown
60750112002005,28,Ingleside
60750120001001,42,Marina
60750122021008,42,Marina
60750312013002,28,Ingleside
60750313013004,28,Ingleside
60750313022003,29,Ingleside Heights
60750313022000,29,Ingleside Heights
60750313021002,29,Ingleside Heights
60750313023014,29,Ingleside Heights
60750313023013,29,Ingleside Heights
60750313021000,29,Ingleside Heights
60750314005004,55,North Waterfront
60750313023000,29,Ingleside Heights
60750314003001,55,North Waterfront
60750314003002,55,North Waterfront
60750314003000,55,North Waterfront
60750262005016,56,Oceanview
60750264022016,79,Visitacion Valley
60750264032000,79,Visitacion Valley
60750308003008,69,Russian Hill
60750309005015,2,Balboa Terrace
60750308003012,69,Russian Hill
60750308003017,69,Russian Hill
60750309001013,69,Russian Hill
60750309001004,69,Russian Hill
60750177001043,31,Inner Mission
60750177001039,31,Inner Mission
60750177001028,65,Portola
60750228011012,31,Inner Mission
60750177001053,65,Portola
60750228012001,31,Inner Mission
60750228012009,31,Inner Mission
60750176011010,73,South of Market
60750178011002,18,Yerba Buena
60750178011003,18,Yerba Buena
60750178012006,18,Yerba Buena
60750180002014,73,South of Market
60750180001031,73,South of Market
60750309004002,2,Balboa Terrace
60750180001018,18,Yerba Buena
60750180001004,72,Silver Terrace
60750180001014,73,South of Market
60750310003003,49,Mission Dolores
60750310003018,83,Westwood Park
60759809001111,65,Portola
60750309004013,30,Ingleside Terrace
60750229032008,31,Inner Mission
60750610002000,89,Bayview Heights
60750309002018,50,Mission Terrace
60750313011001,42,Marina
60750264023003,79,Visitacion Valley
60750210003000,79,Visitacion Valley
60750264023000,79,Visitacion Valley
60750264031002,71,Sea Cliff
60750230031009,71,Sea Cliff
60750230013008,64,Pine Lake Park
60750257021006,64,Pine Lake Park
60750258001004,79,Visitacion Valley
60750259003002,89,Bayview Heights
60750233001012,71,Sea Cliff
60750230031013,3,Bayview
60750232003004,89,Bayview Heights
60750233001014,3,Bayview
60750234001002,3,Bayview
60750234001010,3,Bayview
60750234001018,37,Monterey Heights
60750331002003,43,Merced Heights
60750331001004,80,West Portal
60750308003007,69,Russian Hill
60750309002002,69,Russian Hill
60750309001003,69,Russian Hill
60750308001017,69,Russian Hill
60750308002002,44,Merced Manor
60750217001005,44,Merced Manor
60750217001006,20,Forest Hills Extension
60750306001001,45,Midtown Terrace
60750307001014,45,Midtown Terrace
60750306002010,73,South of Market
60750176011008,73,South of Market
60750176012005,73,South of Market
60750176015007,73,South of Market
60750176012006,73,South of Market
60750176013004,73,South of Market
60750178021016,73,South of Market
60750180001020,73,South of Market
60750178021021,31,Inner Mission
60750201003004,30,Ingleside Terrace
60750309004005,31,Inner Mission
60750228013003,31,Inner Mission
60750228013004,31,Inner Mission
60750228013006,37,Monterey Heights
60750604001027,,
60750179021056,27,Hunters Point
60759806001036,27,Hunters Point
60759806001001,50,Mission Terrace
60750309003003,38,Lake Shore
60750309007017,34,Inner Sunset
60750303011003,22,Glen Park
60750307002017,80,West Portal
60750308004009,73,South of Market
60750178022000,66,Potrero Hill
60750601001040,45,Midtown Terrace
60750307001026,65,Portola
